"classe","pays","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"PresqueEquilibre","Italy",32.0584926884139,40.0749906261717,10.0112485939258,17.8552680914886,34.2105263157895,31.5789473684211,7.89473684210526,26.3157894736842,"feculents"
"Equilibre","Brazil",41.8592118558437,17.8578646008757,27.0596160323341,13.2233075109464,41.304347826087,21.7391304347826,19.5652173913043,17.3913043478261,"feculents"
"Equilibre","Greece",28.5750798722045,38.779552715655,23.8274760383387,8.81789137380192,32,34,26,8,"proteines"
"PresqueEquilibre","Ukraine",39.8569255171074,12.857281584825,0,47.2857928980675,44.6153846153846,12.3076923076923,0,43.0769230769231,"feculents"
"PasEquilibre","Finland",25.7931238010919,0,13.3318577541685,60.8750184447396,25.531914893617,0,12.7659574468085,61.7021276595745,"legumes"
"Equilibre","Spain",33.5066410346033,24.3358965396714,13.9986018874519,28.1588605382733,34.8837209302326,20.9302325581395,11.6279069767442,32.5581395348837,"feculents"
"PasEquilibre","France",0,34.1719820458304,33.0734703519962,32.7545476021734,0,28.5714285714286,28.5714285714286,42.8571428571429,"legumes"
"PresqueEquilibre","South Korea",28.2992672580023,39.8174572567168,0,31.8832754852809,22.6666666666667,33.3333333333333,0,44,"legumes"
"PasEquilibre","USA",37.5634040954349,37.2910013150479,11.8260379485253,13.3195566409919,40,26.6666666666667,13.3333333333333,20,"feculents"
"Equilibre","Italy",21.3789964728638,32.461030833997,20.7190806690181,25.4408920241211,28.5714285714286,17.8571428571429,28.5714285714286,25,"fruits"
"PresqueEquilibre","Brazil",32.0434487440597,15.3054989816701,31.53088934148,21.1201629327902,32.6086956521739,15.2173913043478,21.7391304347826,30.4347826086957,"feculents"
"Equilibre","Greece",42.5296416724144,33.8095707294643,10.5790389857786,13.0817486123428,35.4838709677419,30.6451612903226,19.3548387096774,14.5161290322581,"feculents"
"PresqueEquilibre","Ukraine",50.6138764633102,21.4809174835824,0,27.9052060531075,49.2063492063492,22.2222222222222,0,28.5714285714286,"feculents"
"PresqueEquilibre","Finland",26.3006317354143,0,26.3006317354143,47.3987365291713,33.9285714285714,0,33.9285714285714,32.1428571428571,"fruits"
"Equilibre","Spain",38.8118811881188,11.6973125884017,6.22347949080622,43.2673267326733,30.7692307692308,11.5384615384615,7.69230769230769,50,"legumes"
"PresqueEquilibre","France",0,36.6658927327606,35.6025075458556,27.7315997213838,0,32.8125,34.375,32.8125,"fruits"
"Equilibre","South Korea",17.6081099593589,46.285218503128,0,36.1066715375131,21.7391304347826,37.6811594202899,0,40.5797101449275,"legumes"
"PresqueEquilibre","USA",50.4502369668246,21.4928909952607,15.5292259083728,12.5276461295419,40.9090909090909,15.9090909090909,18.1818181818182,25,"feculents"
"Equilibre","Italy",26.9179940182236,36.2384363914586,14.3353968143563,22.5081727759616,24.5283018867925,20.7547169811321,20.7547169811321,33.9622641509434,"legumes"
"PresqueEquilibre","Brazil",38.2447006322053,21.5991074748977,13.2093715135738,26.9468203793232,32.3529411764706,17.6470588235294,14.7058823529412,35.2941176470588,"legumes"
"Equilibre","Greece",34.015562675734,34.5125220689204,16.7069901262015,14.7649251291441,38.2978723404255,25.531914893617,10.6382978723404,25.531914893617,"feculents"
"PasEquilibre","Ukraine",48.4308736217133,0,0,51.5691263782867,50,10,0,40,"feculents"
"Equilibre","Finland",34.0486231704292,0,34.0486231704292,31.9027536591417,31.25,0,31.25,37.5,"legumes"
"Equilibre","Spain",34.1664945259244,26.7816566825036,8.22144185085726,30.8304069407147,28.5714285714286,21.4285714285714,14.2857142857143,35.7142857142857,"legumes"
"PresqueEquilibre","France",0,33.393774554246,25.8084013297069,40.7978241160471,0,38.4615384615385,23.0769230769231,38.4615384615385,"legumes"
"PresqueEquilibre","South Korea",14.0775034293553,52.0061728395062,0,33.9163237311385,22.2222222222222,50,0,27.7777777777778,"proteines"
"PasEquilibre","USA",52.5575447570332,31.7561807331628,7.54475703324808,8.14151747655584,28.5714285714286,28.5714285714286,28.5714285714286,14.2857142857143,"proteines"
"PresqueEquilibre","Italy",42.6408237431859,10.5390672319806,20.5330102967898,26.2870987280436,30,20,20,30,"legumes"
"Equilibre","Brazil",10.1394849785408,24.9892703862661,30.225321888412,34.6459227467811,28,24,12,36,"legumes"
"Equilibre","Greece",27.4572309000106,29.5717777069387,20.8585697587929,22.1124216342578,21.2121212121212,30.3030303030303,33.3333333333333,15.1515151515152,"fruits"
"PresqueEquilibre","Ukraine",48.8133874239351,24.0060851926978,0,27.1805273833671,50,20.8333333333333,0,29.1666666666667,"feculents"
"PresqueEquilibre","Finland",27.7439649866648,0,22.2389386582781,50.0170963550571,31.8181818181818,0,25,43.1818181818182,"legumes"
"Equilibre","Spain",42.937174869948,28.1812725090036,7.24789915966387,21.6336534613846,41.8604651162791,25.5813953488372,6.97674418604651,25.5813953488372,"feculents"
"PresqueEquilibre","France",0,33.1635462555066,37.8338381057269,29.0026156387665,0,28.5714285714286,34.9206349206349,36.5079365079365,"legumes"
"Equilibre","South Korea",32.0777588219449,39.4001975397324,0,28.5220436383227,24.5901639344262,31.1475409836066,0,44.2622950819672,"legumes"
"PasEquilibre","USA",24.2348890589135,46.4996174445295,5.23144605967865,24.0340474368783,30.3030303030303,36.3636363636364,6.06060606060606,27.2727272727273,"proteines"
"Equilibre","Italy",22.949453804851,41.2331049805592,22.1347898537308,13.6826513608591,31.0344827586207,24.1379310344828,24.1379310344828,20.6896551724138,"feculents"
"Equilibre","Brazil",54.3293854033291,14.6686939820743,21.1107554417414,9.89116517285531,42.1052631578947,26.3157894736842,13.1578947368421,18.4210526315789,"feculents"
"Equilibre","Greece",33.3110925771476,34.1006394217403,14.161801501251,18.426466499861,29.7872340425532,31.9148936170213,21.2765957446809,17.0212765957447,"proteines"
"PresqueEquilibre","Ukraine",49.8477031143159,26.9099272704668,0,23.2423696152173,50,20.8333333333333,0,29.1666666666667,"feculents"
"Equilibre","Finland",65.4054916985951,0,16.4112388250319,18.1832694763729,42.8571428571429,0,14.2857142857143,42.8571428571429,"legumes"
"PresqueEquilibre","Spain",35.1584693366011,34.3006739820643,2.08321728958948,28.4576393917451,32,28,4,36,"legumes"
"Equilibre","France",0,55.2277783151175,36.9281361833833,7.84408550149918,0,56,36,8,"proteines"
"Equilibre","South Korea",13.7763371150729,14.3886187646317,0,71.8350441202953,15.3846153846154,23.0769230769231,0,61.5384615384615,"legumes"
"PasEquilibre","USA",5.54479418886199,71.7836965294592,13.317191283293,9.35431799838579,3.84615384615385,61.5384615384615,19.2307692307692,15.3846153846154,"proteines"
"Equilibre","Italy",19.3027210884354,49.5535714285714,7.80187074829932,23.3418367346939,26.3157894736842,42.1052631578947,5.26315789473684,26.3157894736842,"proteines"
"PresqueEquilibre","Brazil",50.0594197832926,11.9398811604334,3.06186648025166,34.9388325760224,50,18.1818181818182,9.09090909090909,22.7272727272727,"feculents"
"Equilibre","Greece",38.695533022746,36.0427514387503,2.41710057550014,22.8446149630036,42.1052631578947,31.5789473684211,5.26315789473684,21.0526315789474,"feculents"
"PresqueEquilibre","Ukraine",56.0699149061997,22.1769556789434,0,21.7531294148569,53.763440860215,16.1290322580645,0,30.1075268817204,"feculents"
"PresqueEquilibre","Finland",21.5900549291703,0,9.93350679387106,68.4764382769587,27.2727272727273,0,13.6363636363636,59.0909090909091,"legumes"
"PresqueEquilibre","Spain",57.6281010897287,27.4518896359842,3.89906484272355,11.0209444315635,46.1538461538462,25,7.69230769230769,21.1538461538462,"feculents"
"Equilibre","South Korea",30.2746148693905,40.2628935030141,0,29.4624916275954,20.5882352941176,38.2352941176471,0,41.1764705882353,"legumes"
"Equilibre","USA",33.2676568657169,32.6538344953016,6.07002121855108,28.0084874204304,19.3548387096774,32.258064516129,9.67741935483871,38.7096774193548,"legumes"
"Equilibre","Greece",36.544901065449,36.5563165905632,23.9421613394216,2.95662100456621,31.1111111111111,31.1111111111111,31.1111111111111,6.66666666666667,"proteines"
"Equilibre","Ukraine",42.853719899365,25.6499341080628,0,31.4963459925722,46.4285714285714,25,0,28.5714285714286,"feculents"
"PresqueEquilibre","Finland",30.8599643395968,0,15.7591551227541,53.3808805376492,30.7692307692308,0,15.3846153846154,53.8461538461538,"legumes"
"PresqueEquilibre","Spain",36.8822075782537,21.2108731466227,7.77388797364086,34.1330313014827,35.2941176470588,17.6470588235294,11.7647058823529,35.2941176470588,"legumes"
"PresqueEquilibre","France",0,30.396174863388,43.3196721311475,26.2841530054645,0,30,35,35,"legumes"
"PresqueEquilibre","South Korea",37.5030069761847,44.4551359153236,0,18.0418571084917,28.5714285714286,42.8571428571429,0,28.5714285714286,"proteines"
"Equilibre","USA",39.5618261069053,33.987153016747,15.0034411562285,11.4475797201193,42.3076923076923,23.0769230769231,23.0769230769231,11.5384615384615,"feculents"
"Equilibre","Italy",29.4352454169131,27.1289178001183,18.317563571851,25.1182732111177,41.1764705882353,23.5294117647059,17.6470588235294,17.6470588235294,"feculents"
"PresqueEquilibre","Brazil",42.5548467403143,19.8070639489653,14.345728955967,23.2923603547534,33.3333333333333,20,20,26.6666666666667,"feculents"
"PresqueEquilibre","Greece",36.192707014434,36.243352747531,18.7705748290707,8.79336540896429,30.1587301587302,30.1587301587302,25.3968253968254,14.2857142857143,"proteines"
"PresqueEquilibre","Ukraine",40.9117361784675,24.8690591658584,0,34.2192046556741,53.8461538461538,19.2307692307692,0,26.9230769230769,"feculents"
"PasEquilibre","Finland",29.4526803906415,0,22.0965362186468,48.4507833907117,31.0344827586207,0,17.2413793103448,51.7241379310345,"legumes"
"PresqueEquilibre","Spain",31.5302194944346,14.8548840112348,6.54322271923437,47.0716737750962,25,16.6666666666667,12.5,45.8333333333333,"legumes"
"Equilibre","France",0,40.5702975196388,42.6176779860209,16.8120244943403,0,34.8837209302326,37.2093023255814,27.906976744186,"fruits"
"Equilibre","South Korea",24.1779354171285,37.1757925072046,0,38.6462720756669,22.2222222222222,33.3333333333333,0,44.4444444444444,"legumes"
"PasEquilibre","USA",30.1017935046049,53.7324285021813,16.1657779932138,0,36.8421052631579,42.1052631578947,21.0526315789474,0,"proteines"
"Equilibre","Italy",16.8762256315607,39.0587149613566,9.90887068866074,34.156188718422,31.25,37.5,12.5,18.75,"proteines"
"PresqueEquilibre","Brazil",40.8037496745074,24.6766773717559,11.6743338251888,22.8452391285479,40,17.1428571428571,14.2857142857143,28.5714285714286,"feculents"
"Equilibre","Greece",35.0480273080892,39.0251647217591,13.741366992141,12.1854409780106,32.1428571428571,28.5714285714286,25,14.2857142857143,"feculents"
"PresqueEquilibre","Ukraine",52.5458248472505,20.3457099587446,0,27.1084651940049,52.2727272727273,20.4545454545455,0,27.2727272727273,"feculents"
"PresqueEquilibre","Finland",29.2001640689089,0,9.64315012305168,61.1566858080394,36.5384615384615,0,17.3076923076923,46.1538461538462,"legumes"
"Equilibre","Spain",42.8107606679035,33.8336987687637,4.82374768089054,18.5317928824422,31.7073170731707,19.5121951219512,7.31707317073171,41.4634146341463,"legumes"
"PresqueEquilibre","France",0,46.0697023658102,36.9498855253116,16.9804121088781,0,42.8571428571429,28.5714285714286,28.5714285714286,"proteines"
"PresqueEquilibre","South Korea",42.8419315338338,48.0381195762125,0,9.11994888995368,16.6666666666667,33.3333333333333,0,50,"legumes"
"PasEquilibre","USA",31.8635023170903,46.8613958713664,9.85816598792304,11.4169358236203,33.3333333333333,33.3333333333333,11.1111111111111,22.2222222222222,"proteines"
"Equilibre","Italy",21.17941498514,22.4620678867511,21.7894572188331,34.5690599092758,26.0869565217391,17.3913043478261,21.7391304347826,34.7826086956522,"legumes"
"PresqueEquilibre","Brazil",41.1670020120724,11.6217303822938,25.6338028169014,21.5774647887324,24,12,28,36,"legumes"
"Equilibre","Greece",34.5739248836945,35.6064904118915,14.075797117894,15.7437875865199,32.5,25,12.5,30,"feculents"
"PasEquilibre","Ukraine",71.7720857292211,10.5175117616309,0,17.7104025091479,78.3783783783784,5.40540540540541,0,16.2162162162162,"feculents"
"PresqueEquilibre","Finland",27.8627681723545,0,19.208834977822,52.9283968498235,27.2727272727273,0,15.1515151515152,57.5757575757576,"legumes"
"Equilibre","Spain",37.7429672763061,24.6616911342574,11.9084720741409,25.6868695152957,26.6666666666667,16.6666666666667,20,36.6666666666667,"legumes"
"PasEquilibre","France",0,36.0295232799151,35.9536929376675,28.0167837824175,0,30,30,40,"legumes"
"Equilibre","South Korea",29.2856551609966,42.9020776425793,0,27.8122671964241,19.2307692307692,38.4615384615385,0,42.3076923076923,"legumes"
"PasEquilibre","USA",39.8622981956315,23.8129154795821,24.3827160493827,11.9420702754036,35.7142857142857,35.7142857142857,14.2857142857143,14.2857142857143,"proteines"
"PresqueEquilibre","Italy",23.264810741106,35.9971174998104,20.1888796176894,20.5491921413942,28.5714285714286,21.4285714285714,26.1904761904762,23.8095238095238,"feculents"
"PresqueEquilibre","Brazil",34.6933333333333,22.6666666666667,19.6355555555556,23.0044444444444,39.2857142857143,21.4285714285714,16.0714285714286,23.2142857142857,"feculents"
"Equilibre","Greece",34.7286930325428,36.0598311556381,22.082880863138,7.12859494868112,30,28,30,12,"fruits"
"PasEquilibre","Ukraine",42.5123453365144,26.9877378904733,0,30.4999167730123,45.4545454545455,18.1818181818182,0,36.3636363636364,"feculents"
"PresqueEquilibre","Finland",39.3393130605994,0,19.3655655217677,41.2951214176329,39.1304347826087,0,13.0434782608696,47.8260869565217,"legumes"
"Equilibre","Spain",46.3416292669659,34.890520875833,3.24357405140759,15.5242758057936,43.2432432432432,24.3243243243243,5.40540540540541,27.027027027027,"feculents"
"Equilibre","France",0,34.1191290264531,34.3350728810509,31.545798092496,0,20,33.3333333333333,46.6666666666667,"legumes"
"PresqueEquilibre","South Korea",29.3090456377158,48.8025423451168,0,21.8884120171674,25,51.7857142857143,0,23.2142857142857,"proteines"
"PasEquilibre","USA",21.479681382476,49.790738490617,12.9607128392062,15.7688672877008,33.3333333333333,33.3333333333333,16.6666666666667,16.6666666666667,"proteines"
"Equilibre","Italy",22.8433734939759,40.4626506024096,15.7590361445783,20.9349397590361,32.4324324324324,21.6216216216216,21.6216216216216,24.3243243243243,"feculents"
"Equilibre","Greece",30.8783858689627,40.2719781234988,24.6258453124423,4.22379069509626,26.3157894736842,31.5789473684211,26.3157894736842,15.7894736842105,"proteines"
"PresqueEquilibre","Ukraine",46.5691449253506,24.4105966923038,0,29.0202583823455,50,21.1538461538462,0,28.8461538461538,"feculents"
"PresqueEquilibre","Finland",39.1248847599461,0,25.4591872916814,35.4159279483725,35.2941176470588,0,22.0588235294118,42.6470588235294,"legumes"
"Equilibre","Spain",33.7905604719764,24.5250737463127,7.54572271386431,34.1386430678466,32.9411764705882,21.1764705882353,7.05882352941176,38.8235294117647,"legumes"
"PresqueEquilibre","France",0,55.3223729070384,24.9488597621032,19.7287673308584,0,48.3870967741936,29.0322580645161,22.5806451612903,"proteines"
"Equilibre","South Korea",23.0163837053903,60.2484779488195,0,16.7351383457902,18.4210526315789,55.2631578947368,0,26.3157894736842,"proteines"
"PasEquilibre","USA",12.3521126760563,21.2957746478873,37.5633802816901,28.7887323943662,13.7931034482759,17.2413793103448,41.3793103448276,27.5862068965517,"fruits"
"PresqueEquilibre","Italy",28.0634920634921,24.5015873015873,19.815873015873,27.6190476190476,30.952380952381,19.047619047619,19.047619047619,30.952380952381,"legumes"
"Equilibre","Brazil",15.9331979237193,17.212066501166,30.4145038742195,36.4402317008952,23.3333333333333,16.6666666666667,26.6666666666667,33.3333333333333,"legumes"
"Equilibre","Greece",40.6282527881041,32.3048327137546,15.17843866171,11.8884758364312,40.7407407407407,30.8641975308642,14.8148148148148,13.5802469135802,"feculents"
"Equilibre","Ukraine",38.2036758756213,23.2343081724656,0,38.5620159519131,45.8333333333333,16.6666666666667,0,37.5,"feculents"
"Equilibre","Finland",33.2759482423502,0,14.2166935080802,52.5073582495696,34.5454545454545,0,16.3636363636364,49.0909090909091,"legumes"
"Equilibre","Spain",41.4152429419605,24.4517145280504,7.46395250212044,26.6690900278687,37.5,21.875,9.375,31.25,"feculents"
"Equilibre","France",0,36.4426298157454,43.4778056951424,20.0795644891122,0,33.3333333333333,38.0952380952381,28.5714285714286,"fruits"
"Equilibre","South Korea",24.9091770652346,33.3991470541779,0,41.6916758805876,26.6666666666667,33.3333333333333,0,40,"legumes"
"PresqueEquilibre","USA",35.6301283399958,31.8640858405218,12.5710077845571,19.9347780349253,40,23.3333333333333,13.3333333333333,23.3333333333333,"feculents"
"Equilibre","Italy",24.7281553398058,54,11.8058252427184,9.46601941747573,41.6666666666667,36.1111111111111,13.8888888888889,8.33333333333333,"feculents"
"Equilibre","Brazil",50.8444089137604,26.85120415709,8.5440191865694,13.7603677425802,44,24,8,24,"feculents"
"Equilibre","Greece",32.8031350852928,34.870139849393,17.7347471953281,14.5919778699862,35,32.5,15,17.5,"feculents"
"PasEquilibre","Ukraine",41.8764908560827,25.5367081897694,0,32.5868009541479,41.4634146341463,14.6341463414634,0,43.9024390243902,"legumes"
"PresqueEquilibre","Finland",27.4825929925159,0,20.4900026063968,52.0274044010872,31.25,0,20.3125,48.4375,"legumes"
"Equilibre","Spain",35.7245090742543,22.9060514112326,6.80712200148852,34.5623175130246,38.6363636363636,25,11.3636363636364,25,"feculents"
"PresqueEquilibre","France",0,46.4287542880549,32.9322615329476,20.6389841789975,0,42.3076923076923,32.6923076923077,25,"proteines"
"Equilibre","South Korea",24.0914178005537,35.2889203039406,0,40.6196618955057,18.75,31.25,0,50,"legumes"
"PasEquilibre","USA",37.2343720959048,33.6286475435227,19.5650827086302,9.57189765194226,40.9090909090909,25,13.6363636363636,20.4545454545455,"feculents"
"Equilibre","Italy",35.2054794520548,35.7876712328767,16.2671232876712,12.7397260273973,33.3333333333333,33.3333333333333,11.1111111111111,22.2222222222222,"proteines"
"PresqueEquilibre","Brazil",41.1421812959365,20.7062600321027,15.5360310889584,22.6155275830025,42.8571428571429,22.8571428571429,11.4285714285714,22.8571428571429,"feculents"
"Equilibre","Greece",34.624474789916,33.5871848739496,20.5751050420168,11.2132352941176,24.2424242424242,30.3030303030303,30.3030303030303,15.1515151515152,"proteines"
"Equilibre","Ukraine",51.6967857635536,23.4722030624914,0,24.831011173955,53.6585365853659,19.5121951219512,0,26.8292682926829,"feculents"
"PasEquilibre","Finland",36.9265909523507,0,22.2955396231204,40.7778694245289,38.6363636363636,0,20.4545454545455,40.9090909090909,"legumes"
"Equilibre","Spain",32.8704434274893,20.8584503708379,11.8384093419599,34.4326968597128,31.0810810810811,17.5675675675676,9.45945945945946,41.8918918918919,"legumes"
"PresqueEquilibre","France",0,35.0392512077295,26.7542270531401,38.2065217391304,0,33.3333333333333,28.5714285714286,38.0952380952381,"legumes"
"PasEquilibre","South Korea",24.0757412075381,33.3033249309807,0,42.6209338614812,20.5479452054795,26.027397260274,0,53.4246575342466,"legumes"
"PresqueEquilibre","USA",17.5682165466055,34.852652259332,17.6817288801572,29.8974023139053,19.7183098591549,25.3521126760563,19.7183098591549,35.2112676056338,"legumes"
"PasEquilibre","Italy",16.3289231284542,67.8780773739742,3.71238765142634,12.0806118461453,30.3030303030303,39.3939393939394,12.1212121212121,18.1818181818182,"proteines"
"PasEquilibre","Brazil",29.801353040031,31.8567673546775,10.0056017580902,28.3362778472013,31.3725490196078,19.6078431372549,13.7254901960784,35.2941176470588,"legumes"
"Equilibre","Greece",35.8714262639315,41.6087869487966,9.53965433694072,12.9801324503311,27.8688524590164,31.1475409836066,16.3934426229508,24.5901639344262,"proteines"
"PresqueEquilibre","Ukraine",41.5498392282958,27.096463022508,0,31.3536977491961,48.8888888888889,22.2222222222222,0,28.8888888888889,"feculents"
"PresqueEquilibre","Finland",43.6377617949066,0,23.0967566834034,33.26548152169,30.6122448979592,0,14.2857142857143,55.1020408163265,"legumes"
"Equilibre","Spain",38.6099470230094,36.6964497509291,4.33699691626473,20.3566063097968,35.7142857142857,30.952380952381,7.14285714285714,26.1904761904762,"feculents"
"PasEquilibre","France",0,46.0156988451897,45.0252743188263,8.95902683598406,0,41.304347826087,34.7826086956522,23.9130434782609,"proteines"
"Equilibre","South Korea",28.8869742304378,37.9728988799248,0,33.1401268896373,30.7692307692308,46.1538461538462,0,23.0769230769231,"proteines"
"PasEquilibre","USA",25.6764536557283,35.7129149875264,22.9514488581846,15.6591824985607,41.1764705882353,23.5294117647059,17.6470588235294,17.6470588235294,"feculents"
"PresqueEquilibre","Italy",22.279837154489,40.9127919434326,17.4416113134776,19.3657595886008,30.188679245283,22.6415094339623,16.9811320754717,30.188679245283,"legumes"
"Equilibre","Brazil",40,17.675655146221,26.217242688948,16.107102164831,36.3636363636364,18.1818181818182,22.7272727272727,22.7272727272727,"feculents"
"Equilibre","Greece",31.2849162011173,38.1449227735787,15.9998356884653,14.5703253368386,31.25,27.0833333333333,22.9166666666667,18.75,"feculents"
"PasEquilibre","Ukraine",44.3492586490939,29.7528830313015,0,25.8978583196046,44.4444444444444,22.2222222222222,0,33.3333333333333,"feculents"
"PresqueEquilibre","Finland",35.845610617314,0,25.7883842688421,38.3660051138439,37.037037037037,0,18.5185185185185,44.4444444444444,"legumes"
"PresqueEquilibre","Spain",42.4550898203593,33.5089820359281,4.9940119760479,19.0419161676647,48,28,8,16,"feculents"
"PresqueEquilibre","France",0,31.6430358632193,27.7481234361968,40.6088407005838,0,35.4838709677419,29.0322580645161,35.4838709677419,"legumes"
"Equilibre","South Korea",23.5159817351598,33.7548296452406,0,42.7291886195996,10,20,0,70,"legumes"
"PasEquilibre","USA",44.1320608718081,42.4039205571318,0,13.4640185710601,41.6666666666667,41.6666666666667,0,16.6666666666667,"proteines"
"PresqueEquilibre","Italy",35.1153039832285,32.8241988619347,10.4672057502246,21.5932914046122,30.7692307692308,30.7692307692308,15.3846153846154,23.0769230769231,"proteines"
"Equilibre","Brazil",28.128309880466,29.822968679074,14.8585262520805,27.1901951883795,27.2727272727273,27.2727272727273,18.1818181818182,27.2727272727273,"legumes"
"Equilibre","Greece",29.4583079732197,31.0407790626902,18.8070602556299,20.6938527084601,33.3333333333333,33.3333333333333,25,8.33333333333333,"proteines"
"PasEquilibre","Ukraine",44.7212543554007,19.198606271777,0,36.0801393728223,60,13.3333333333333,0,26.6666666666667,"feculents"
"Equilibre","Finland",38.4881930184805,0,31.1152464065708,30.3965605749487,33.3333333333333,0,25,41.6666666666667,"legumes"
"Equilibre","Spain",43.4190809190809,19.8926073926074,19.4180819180819,17.2702297702298,40,20,20,20,"feculents"
"Equilibre","France",0,31.1348808308553,43.8817629044428,24.983356264702,0,33.3333333333333,37.5,29.1666666666667,"fruits"
"Equilibre","South Korea",32.1135308818279,35.4784005712246,0,32.4080685469475,30,35,0,35,"legumes"
"PasEquilibre","USA",68.2196078431373,22.0392156862745,0,9.74117647058823,56.25,18.75,0,25,"feculents"
"Equilibre","Italy",18.4387617765814,36.456931359354,18.7752355316285,26.3290713324361,25,25,25,25,"legumes"
"PresqueEquilibre","Brazil",33.5858151144775,22.1724909622999,17.6450335686005,26.5966603546221,36.3636363636364,27.2727272727273,9.09090909090909,27.2727272727273,"feculents"
"Equilibre","Greece",22.7151289220255,25.1382416899658,42.0503261882572,10.0963031997515,28.5714285714286,34.2857142857143,28.5714285714286,8.57142857142857,"proteines"
"PasEquilibre","Ukraine",58.7216494845361,34.9690721649485,0,6.30927835051546,53.8461538461538,23.0769230769231,0,23.0769230769231,"feculents"
"Equilibre","Finland",41.6124367317426,0,27.5849602313811,30.8026030368764,27.7777777777778,0,16.6666666666667,55.5555555555556,"legumes"
"Equilibre","Spain",41.5635823849579,21.9858156028369,3.51311232063335,32.9374896915718,42.8571428571429,19.047619047619,9.52380952380952,28.5714285714286,"feculents"
"PasEquilibre","France",0,50.814269096549,42.1481194261342,7.03761147731679,0,46.6666666666667,33.3333333333333,20,"proteines"
"PresqueEquilibre","South Korea",35.79248309044,57.3809357785371,0,6.82658113102294,30.3030303030303,48.4848484848485,0,21.2121212121212,"proteines"
"PasEquilibre","USA",0,59.5088161209068,25.5667506297229,14.9244332493703,0,57.1428571428571,28.5714285714286,14.2857142857143,"proteines"
"PresqueEquilibre","Italy",30.6055646481178,40.4073467903255,12.5477359519913,16.4393526095654,44.4444444444444,27.7777777777778,11.1111111111111,16.6666666666667,"feculents"
"Equilibre","Brazil",43.8749468311357,22.2990216928966,16.950233943003,16.8757975329647,42.8571428571429,20,20,17.1428571428571,"feculents"
"PresqueEquilibre","Finland",31.7416469350171,0,18.7911076032623,49.4672454617206,31.25,0,16.6666666666667,52.0833333333333,"legumes"
"PresqueEquilibre","Spain",36.821887004591,29.5918048658609,6.29313844904588,27.2931696805022,33.6633663366337,23.7623762376238,8.91089108910891,33.6633663366337,"legumes"
"PresqueEquilibre","France",0,40.1875475204866,39.0892962743938,20.7231562051195,0,38.7096774193548,35.4838709677419,25.8064516129032,"proteines"
"Equilibre","South Korea",27.7513766312137,50.4035603831938,0,21.8450629855925,23.8095238095238,47.6190476190476,0,28.5714285714286,"proteines"
"PasEquilibre","USA",10.1898181240569,80.5019458343261,3.28806290207291,6.02017313954412,21.4285714285714,60.7142857142857,7.14285714285714,10.7142857142857,"proteines"
"PasEquilibre","Italy",25.6584982309003,22.5199842746691,19.4469925304678,32.3745249639628,31.6666666666667,20,15,33.3333333333333,"legumes"
"PasEquilibre","Brazil",46.1427955753484,25.4848441315903,15.2995259301824,13.0728343628789,45.2380952380952,23.8095238095238,16.6666666666667,14.2857142857143,"feculents"
"Equilibre","Greece",43.4900801220908,36.3124761541396,15.5999618466234,4.59748187714613,43.3333333333333,33.3333333333333,11.6666666666667,11.6666666666667,"feculents"
"PasEquilibre","Ukraine",54.0123960202251,22.9244821399445,0,23.0631218398304,61.7647058823529,17.6470588235294,0,20.5882352941176,"feculents"
"PasEquilibre","Finland",46.5200125404954,0,21.2300135855366,32.249973873968,32.5,0,17.5,50,"legumes"
"PresqueEquilibre","Spain",38.9371097913811,29.9680219278209,5.71798385868738,25.3768844221106,34.2857142857143,20,8.57142857142857,37.1428571428571,"legumes"
"PasEquilibre","France",0,39.3202146690519,39.8354203935599,20.8443649373882,0,32.258064516129,38.7096774193548,29.0322580645161,"fruits"
"PresqueEquilibre","South Korea",33.2737286317145,38.552321007081,0,28.1739503612045,26.0869565217391,34.7826086956522,0,39.1304347826087,"legumes"
"PasEquilibre","USA",32.581490104773,46.546371750097,10.4967015909973,10.3754365541327,30.188679245283,32.0754716981132,9.43396226415094,28.3018867924528,"proteines"
"Equilibre","Italy",46.4926488911039,21.7729877896835,15.1383005232993,16.5960627959133,37.1428571428571,31.4285714285714,17.1428571428571,14.2857142857143,"feculents"
"PresqueEquilibre","Brazil",50.3805593764328,15.1673544245759,18.6061439706557,15.8459422283356,40.625,12.5,28.125,18.75,"feculents"
"PresqueEquilibre","Greece",36.9307359307359,34.4242424242424,10.6580086580087,17.987012987013,35.5555555555556,28.8888888888889,17.7777777777778,17.7777777777778,"feculents"
"PresqueEquilibre","Ukraine",24.732661167125,19.3706080048885,0,55.8967308279866,40,20,0,40,"legumes"
"Equilibre","Finland",17.3105870546914,0,12.9453085800301,69.7441043652785,18.1818181818182,0,9.09090909090909,72.7272727272727,"legumes"
"Equilibre","Spain",37.5471151058278,30.2986372861699,3.56625108727167,28.5879965207306,40,26.6666666666667,6.66666666666667,26.6666666666667,"feculents"
"Equilibre","France",0,48.2291310784649,39.6082450745929,12.1626238469423,0,42.8571428571429,33.3333333333333,23.8095238095238,"proteines"
"Equilibre","South Korea",39.1851922526477,39.1851922526477,0,21.6296154947047,36,36,0,28,"proteines"
