"item_id","zone","Nom_zone","num","tester_id","id_form","nb_visites","tps"
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,3,1263
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"473d2e90-02dd-483e-ad19-3966ec20050a",27,3,864
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,1,199
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,3,733
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,1,1182
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"9577727a-fa45-4185-9778-4a56a41cf0f6",22,2,708
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,1,65
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,1,404
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,2,693
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,5,3123
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"65681129-f83c-4293-9ce3-9d1429367fd0",19,2,424
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"398e712a-fae6-451d-83c9-a7e500227e62",17,4,748
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,3,1410
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"27e050a3-45e8-4076-9c25-32be9040da4e",16,1,360
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,4,945
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,4,922
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"de86783a-ac86-419a-a230-dad6b421fba4",11,3,954
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"cea293cd-b0b1-40ea-8e71-756b3956e8ad",10,3,1099
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"055d198c-f8b0-47b7-9eb3-94fc57808f93",9,6,1380
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"54c68134-2c2a-4f2e-974b-32310830af0e",8,2,443
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"df6523cd-3270-4298-8d6f-00aa8e9455e6",7,6,2472
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"9610f0dd-ff9f-4bd4-b311-459a04f965ca",5,3,580
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1",6,5,1122
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"646465ef-0ad6-44cc-bd31-de24e1487943",4,7,3640
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"10e732f6-9a6a-474a-82e2-a4060fc8dffe",3,3,1037
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"131ecf76-b806-4557-b2c0-183a418357ba",2,2,386
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"38c90b27-ea8c-4111-a922-4e81390fefab",37,4,1693
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18",36,2,179
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"0cd83ffd-f258-4775-a358-c55074060d88",34,9,1888
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"c19419a4-de5b-4642-b925-120bf7999f25",33,3,723
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1",32,1,114
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"98a2ab99-afcb-447e-ae8d-4b96b374e4d7",31,1,1375
"213479f7-39af-4b83-b0e9-4ba473d27429","1","fruits",756,"4436282c-7d0f-4334-ba8d-80b7cfe2b849",30,2,395
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"131f7620-d15d-4560-86ab-564145745b9b",48,4,1516
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"b20e7a20-ca68-410c-8214-fbb92bfdfe17",47,11,3987
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"c464d108-c77f-41e7-bcbc-d5855c9a7968",45,8,1113
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"4f147d0e-54ac-4b89-a269-aaa7819fb0ef",46,3,691
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"4f5ae77c-6112-401a-93d1-3bf44bd1ccbe",44,4,836
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"a724528f-7fe6-4ad6-bba1-21cb02db2af5",43,5,747
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"14229a71-f44e-4149-9f3c-aa7415691eae",42,7,2720
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"149c1889-4e83-4153-b763-54fb60e60d99",41,5,2205
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"fd0537e8-3103-47f8-9998-44570bb8a45e",39,10,3545
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,6,3644
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"915ec45f-204b-411d-8ed7-7fdecb385e39",35,14,6673
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"e87291fb-8da5-4c7a-af30-4413737f2401",29,2,629
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,3,1153
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"473d2e90-02dd-483e-ad19-3966ec20050a",27,4,1691
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,4,775
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,7,3232
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,3,792
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"9577727a-fa45-4185-9778-4a56a41cf0f6",22,6,2738
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,6,2543
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,6,1444
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,7,1697
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,7,2704
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"65681129-f83c-4293-9ce3-9d1429367fd0",19,6,1467
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"398e712a-fae6-451d-83c9-a7e500227e62",17,7,2195
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,8,2653
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"27e050a3-45e8-4076-9c25-32be9040da4e",16,4,3658
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,8,1904
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,7,1668
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"de86783a-ac86-419a-a230-dad6b421fba4",11,7,2474
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"cea293cd-b0b1-40ea-8e71-756b3956e8ad",10,11,2678
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"055d198c-f8b0-47b7-9eb3-94fc57808f93",9,7,1257
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"54c68134-2c2a-4f2e-974b-32310830af0e",8,4,1156
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"df6523cd-3270-4298-8d6f-00aa8e9455e6",7,17,5474
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"9610f0dd-ff9f-4bd4-b311-459a04f965ca",5,7,1340
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1",6,6,3158
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"646465ef-0ad6-44cc-bd31-de24e1487943",4,17,6194
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"10e732f6-9a6a-474a-82e2-a4060fc8dffe",3,4,697
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"131ecf76-b806-4557-b2c0-183a418357ba",2,2,997
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"38c90b27-ea8c-4111-a922-4e81390fefab",37,3,635
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18",36,4,1408
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"0cd83ffd-f258-4775-a358-c55074060d88",34,17,3344
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"c19419a4-de5b-4642-b925-120bf7999f25",33,8,1568
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1",32,2,201
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"98a2ab99-afcb-447e-ae8d-4b96b374e4d7",31,6,1302
"213479f7-39af-4b83-b0e9-4ba473d27429","2","legumes",756,"4436282c-7d0f-4334-ba8d-80b7cfe2b849",30,4,909
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"131f7620-d15d-4560-86ab-564145745b9b",48,2,1679
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"b20e7a20-ca68-410c-8214-fbb92bfdfe17",47,10,2711
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"c464d108-c77f-41e7-bcbc-d5855c9a7968",45,3,1305
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"4f147d0e-54ac-4b89-a269-aaa7819fb0ef",46,2,1249
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"4f5ae77c-6112-401a-93d1-3bf44bd1ccbe",44,2,685
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"a724528f-7fe6-4ad6-bba1-21cb02db2af5",43,4,1464
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"14229a71-f44e-4149-9f3c-aa7415691eae",42,6,2662
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"149c1889-4e83-4153-b763-54fb60e60d99",41,5,1682
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"fd0537e8-3103-47f8-9998-44570bb8a45e",39,5,3329
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,4,2756
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"915ec45f-204b-411d-8ed7-7fdecb385e39",35,8,4265
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"e87291fb-8da5-4c7a-af30-4413737f2401",29,1,378
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,1,191
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"473d2e90-02dd-483e-ad19-3966ec20050a",27,2,1355
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,5,1235
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,6,3015
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,1,254
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"9577727a-fa45-4185-9778-4a56a41cf0f6",22,3,829
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,6,2252
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,5,1037
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,6,3268
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,7,4007
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"65681129-f83c-4293-9ce3-9d1429367fd0",19,6,1586
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"398e712a-fae6-451d-83c9-a7e500227e62",17,3,828
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,3,1642
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"27e050a3-45e8-4076-9c25-32be9040da4e",16,5,1463
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,3,988
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,5,1632
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"de86783a-ac86-419a-a230-dad6b421fba4",11,4,2085
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"cea293cd-b0b1-40ea-8e71-756b3956e8ad",10,8,1927
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"055d198c-f8b0-47b7-9eb3-94fc57808f93",9,5,1918
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"54c68134-2c2a-4f2e-974b-32310830af0e",8,6,1091
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"df6523cd-3270-4298-8d6f-00aa8e9455e6",7,16,6047
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"9610f0dd-ff9f-4bd4-b311-459a04f965ca",5,3,932
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1",6,5,2917
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"646465ef-0ad6-44cc-bd31-de24e1487943",4,14,4702
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"10e732f6-9a6a-474a-82e2-a4060fc8dffe",3,8,4432
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"131ecf76-b806-4557-b2c0-183a418357ba",2,2,608
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"38c90b27-ea8c-4111-a922-4e81390fefab",37,1,744
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18",36,2,578
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"0cd83ffd-f258-4775-a358-c55074060d88",34,17,5351
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"c19419a4-de5b-4642-b925-120bf7999f25",33,5,1734
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1",32,2,774
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"98a2ab99-afcb-447e-ae8d-4b96b374e4d7",31,5,1844
"213479f7-39af-4b83-b0e9-4ba473d27429","3","legumes",756,"4436282c-7d0f-4334-ba8d-80b7cfe2b849",30,5,2113
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"131f7620-d15d-4560-86ab-564145745b9b",48,3,1283
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"b20e7a20-ca68-410c-8214-fbb92bfdfe17",47,10,1924
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"c464d108-c77f-41e7-bcbc-d5855c9a7968",45,6,1046
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"4f147d0e-54ac-4b89-a269-aaa7819fb0ef",46,1,267
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"4f5ae77c-6112-401a-93d1-3bf44bd1ccbe",44,3,855
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"a724528f-7fe6-4ad6-bba1-21cb02db2af5",43,14,6786
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"14229a71-f44e-4149-9f3c-aa7415691eae",42,4,1459
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"149c1889-4e83-4153-b763-54fb60e60d99",41,3,975
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"fd0537e8-3103-47f8-9998-44570bb8a45e",39,23,6827
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,5,3618
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"915ec45f-204b-411d-8ed7-7fdecb385e39",35,15,5313
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"e87291fb-8da5-4c7a-af30-4413737f2401",29,3,816
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,2,457
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"473d2e90-02dd-483e-ad19-3966ec20050a",27,3,1054
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,4,2148
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,5,760
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,4,1354
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"9577727a-fa45-4185-9778-4a56a41cf0f6",22,1,510
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,1,335
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,3,596
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,5,2222
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,7,2066
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"65681129-f83c-4293-9ce3-9d1429367fd0",19,5,1854
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"398e712a-fae6-451d-83c9-a7e500227e62",17,2,683
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,7,2911
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"27e050a3-45e8-4076-9c25-32be9040da4e",16,1,155
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,11,7757
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,6,1496
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"de86783a-ac86-419a-a230-dad6b421fba4",11,2,1586
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"cea293cd-b0b1-40ea-8e71-756b3956e8ad",10,5,2144
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"055d198c-f8b0-47b7-9eb3-94fc57808f93",9,3,1548
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"54c68134-2c2a-4f2e-974b-32310830af0e",8,7,1790
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"df6523cd-3270-4298-8d6f-00aa8e9455e6",7,11,3111
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"9610f0dd-ff9f-4bd4-b311-459a04f965ca",5,5,1390
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1",6,6,2221
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"646465ef-0ad6-44cc-bd31-de24e1487943",4,11,3735
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"10e732f6-9a6a-474a-82e2-a4060fc8dffe",3,3,490
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"131ecf76-b806-4557-b2c0-183a418357ba",2,5,718
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"38c90b27-ea8c-4111-a922-4e81390fefab",37,5,1874
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18",36,5,1131
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"0cd83ffd-f258-4775-a358-c55074060d88",34,11,2473
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"c19419a4-de5b-4642-b925-120bf7999f25",33,5,1118
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1",32,2,630
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"98a2ab99-afcb-447e-ae8d-4b96b374e4d7",31,5,2226
"213479f7-39af-4b83-b0e9-4ba473d27429","4","feculents",756,"4436282c-7d0f-4334-ba8d-80b7cfe2b849",30,3,956
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"131f7620-d15d-4560-86ab-564145745b9b",48,7,4311
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"b20e7a20-ca68-410c-8214-fbb92bfdfe17",47,14,3591
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"c464d108-c77f-41e7-bcbc-d5855c9a7968",45,5,1786
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"4f147d0e-54ac-4b89-a269-aaa7819fb0ef",46,5,2272
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"4f5ae77c-6112-401a-93d1-3bf44bd1ccbe",44,3,1317
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"a724528f-7fe6-4ad6-bba1-21cb02db2af5",43,19,9578
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"14229a71-f44e-4149-9f3c-aa7415691eae",42,10,5805
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"149c1889-4e83-4153-b763-54fb60e60d99",41,6,4642
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"fd0537e8-3103-47f8-9998-44570bb8a45e",39,18,8161
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"199d1269-1d8a-420a-a986-1f4f2ab4355f",38,12,4856
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"915ec45f-204b-411d-8ed7-7fdecb385e39",35,15,7969
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"e87291fb-8da5-4c7a-af30-4413737f2401",29,2,1272
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"03964ff9-d24f-4a0a-a492-3a177e16eb11",28,4,3387
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"473d2e90-02dd-483e-ad19-3966ec20050a",27,6,2927
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"4ed0a862-3163-449b-bb48-ca8b9ce3add0",26,8,5177
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"cc933e0b-091f-4ef4-bfc8-11f2076d4396",25,8,6072
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"073891b7-a928-4ff0-83e3-56f4d1a6315e",24,4,3836
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"9577727a-fa45-4185-9778-4a56a41cf0f6",22,4,3640
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,7,4120
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,8,4302
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,7,3504
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,10,5564
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"65681129-f83c-4293-9ce3-9d1429367fd0",19,3,824
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"398e712a-fae6-451d-83c9-a7e500227e62",17,6,2567
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,11,5589
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"27e050a3-45e8-4076-9c25-32be9040da4e",16,7,6382
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,13,8228
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,7,2045
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"de86783a-ac86-419a-a230-dad6b421fba4",11,4,1425
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"cea293cd-b0b1-40ea-8e71-756b3956e8ad",10,9,7941
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"055d198c-f8b0-47b7-9eb3-94fc57808f93",9,5,2976
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"54c68134-2c2a-4f2e-974b-32310830af0e",8,10,5161
"213479f7-39af-4b83-b0e9-4ba473d27429","5","feculents/proteines",756,"df6523cd-3270-4298-8d6f-00aa8e9455e6",7,20,8288
