"id_tester","id","id_item","num_stimulus"
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","34359006-f70f-438e-85d0-420cf2fe6944",156
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","213479f7-39af-4b83-b0e9-4ba473d27429",756
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","cc2a8b56-732c-4e4c-a058-248783b68587",489
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","6afda059-04a5-4308-b776-a532ed142284",238
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","f61f9030-d814-495d-af95-0e643697de64",352
"06026e76-f9a4-4fb9-877d-bcd33373cdab","13","5445f170-12c1-48fc-9563-3709dd2993b0",980
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","34359006-f70f-438e-85d0-420cf2fe6944",156
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","213479f7-39af-4b83-b0e9-4ba473d27429",756
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","cc2a8b56-732c-4e4c-a058-248783b68587",489
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","6afda059-04a5-4308-b776-a532ed142284",238
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","f61f9030-d814-495d-af95-0e643697de64",352
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","14","5445f170-12c1-48fc-9563-3709dd2993b0",980
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","34359006-f70f-438e-85d0-420cf2fe6944",156
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","213479f7-39af-4b83-b0e9-4ba473d27429",756
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","cc2a8b56-732c-4e4c-a058-248783b68587",489
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","6afda059-04a5-4308-b776-a532ed142284",238
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","f61f9030-d814-495d-af95-0e643697de64",352
"919c7921-7cef-4620-a2fe-766180ed2fbb","12","5445f170-12c1-48fc-9563-3709dd2993b0",980
"de86783a-ac86-419a-a230-dad6b421fba4","11","34359006-f70f-438e-85d0-420cf2fe6944",156
"de86783a-ac86-419a-a230-dad6b421fba4","11","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"de86783a-ac86-419a-a230-dad6b421fba4","11","213479f7-39af-4b83-b0e9-4ba473d27429",756
"de86783a-ac86-419a-a230-dad6b421fba4","11","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"de86783a-ac86-419a-a230-dad6b421fba4","11","cc2a8b56-732c-4e4c-a058-248783b68587",489
"de86783a-ac86-419a-a230-dad6b421fba4","11","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"de86783a-ac86-419a-a230-dad6b421fba4","11","6afda059-04a5-4308-b776-a532ed142284",238
"de86783a-ac86-419a-a230-dad6b421fba4","11","f61f9030-d814-495d-af95-0e643697de64",352
"de86783a-ac86-419a-a230-dad6b421fba4","11","5445f170-12c1-48fc-9563-3709dd2993b0",980
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","34359006-f70f-438e-85d0-420cf2fe6944",156
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","213479f7-39af-4b83-b0e9-4ba473d27429",756
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","cc2a8b56-732c-4e4c-a058-248783b68587",489
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","6afda059-04a5-4308-b776-a532ed142284",238
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","f61f9030-d814-495d-af95-0e643697de64",352
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","10","5445f170-12c1-48fc-9563-3709dd2993b0",980
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","34359006-f70f-438e-85d0-420cf2fe6944",156
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","213479f7-39af-4b83-b0e9-4ba473d27429",756
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","cc2a8b56-732c-4e4c-a058-248783b68587",489
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","6afda059-04a5-4308-b776-a532ed142284",238
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","f61f9030-d814-495d-af95-0e643697de64",352
"055d198c-f8b0-47b7-9eb3-94fc57808f93","9","5445f170-12c1-48fc-9563-3709dd2993b0",980
"54c68134-2c2a-4f2e-974b-32310830af0e","8","34359006-f70f-438e-85d0-420cf2fe6944",156
"54c68134-2c2a-4f2e-974b-32310830af0e","8","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"54c68134-2c2a-4f2e-974b-32310830af0e","8","213479f7-39af-4b83-b0e9-4ba473d27429",756
"54c68134-2c2a-4f2e-974b-32310830af0e","8","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"54c68134-2c2a-4f2e-974b-32310830af0e","8","cc2a8b56-732c-4e4c-a058-248783b68587",489
"54c68134-2c2a-4f2e-974b-32310830af0e","8","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"54c68134-2c2a-4f2e-974b-32310830af0e","8","6afda059-04a5-4308-b776-a532ed142284",238
"54c68134-2c2a-4f2e-974b-32310830af0e","8","f61f9030-d814-495d-af95-0e643697de64",352
"54c68134-2c2a-4f2e-974b-32310830af0e","8","5445f170-12c1-48fc-9563-3709dd2993b0",980
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","34359006-f70f-438e-85d0-420cf2fe6944",156
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","213479f7-39af-4b83-b0e9-4ba473d27429",756
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","cc2a8b56-732c-4e4c-a058-248783b68587",489
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","6afda059-04a5-4308-b776-a532ed142284",238
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","f61f9030-d814-495d-af95-0e643697de64",352
"df6523cd-3270-4298-8d6f-00aa8e9455e6","7","5445f170-12c1-48fc-9563-3709dd2993b0",980
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","34359006-f70f-438e-85d0-420cf2fe6944",156
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","213479f7-39af-4b83-b0e9-4ba473d27429",756
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","cc2a8b56-732c-4e4c-a058-248783b68587",489
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","6afda059-04a5-4308-b776-a532ed142284",238
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","f61f9030-d814-495d-af95-0e643697de64",352
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","5","5445f170-12c1-48fc-9563-3709dd2993b0",980
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","34359006-f70f-438e-85d0-420cf2fe6944",156
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","213479f7-39af-4b83-b0e9-4ba473d27429",756
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","cc2a8b56-732c-4e4c-a058-248783b68587",489
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","6afda059-04a5-4308-b776-a532ed142284",238
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","f61f9030-d814-495d-af95-0e643697de64",352
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","6","5445f170-12c1-48fc-9563-3709dd2993b0",980
"646465ef-0ad6-44cc-bd31-de24e1487943","4","34359006-f70f-438e-85d0-420cf2fe6944",156
"646465ef-0ad6-44cc-bd31-de24e1487943","4","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"646465ef-0ad6-44cc-bd31-de24e1487943","4","213479f7-39af-4b83-b0e9-4ba473d27429",756
"646465ef-0ad6-44cc-bd31-de24e1487943","4","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"646465ef-0ad6-44cc-bd31-de24e1487943","4","cc2a8b56-732c-4e4c-a058-248783b68587",489
"646465ef-0ad6-44cc-bd31-de24e1487943","4","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"646465ef-0ad6-44cc-bd31-de24e1487943","4","6afda059-04a5-4308-b776-a532ed142284",238
"646465ef-0ad6-44cc-bd31-de24e1487943","4","f61f9030-d814-495d-af95-0e643697de64",352
"646465ef-0ad6-44cc-bd31-de24e1487943","4","5445f170-12c1-48fc-9563-3709dd2993b0",980
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","34359006-f70f-438e-85d0-420cf2fe6944",156
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","213479f7-39af-4b83-b0e9-4ba473d27429",756
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","cc2a8b56-732c-4e4c-a058-248783b68587",489
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","6afda059-04a5-4308-b776-a532ed142284",238
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","f61f9030-d814-495d-af95-0e643697de64",352
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","3","5445f170-12c1-48fc-9563-3709dd2993b0",980
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","34359006-f70f-438e-85d0-420cf2fe6944",156
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","213479f7-39af-4b83-b0e9-4ba473d27429",756
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","cc2a8b56-732c-4e4c-a058-248783b68587",489
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","6afda059-04a5-4308-b776-a532ed142284",238
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","f61f9030-d814-495d-af95-0e643697de64",352
"9560482a-f0a3-4f68-a311-03d22aedbd05","1","5445f170-12c1-48fc-9563-3709dd2993b0",980
"131ecf76-b806-4557-b2c0-183a418357ba","2","34359006-f70f-438e-85d0-420cf2fe6944",156
"131ecf76-b806-4557-b2c0-183a418357ba","2","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"131ecf76-b806-4557-b2c0-183a418357ba","2","213479f7-39af-4b83-b0e9-4ba473d27429",756
"131ecf76-b806-4557-b2c0-183a418357ba","2","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"131ecf76-b806-4557-b2c0-183a418357ba","2","cc2a8b56-732c-4e4c-a058-248783b68587",489
"131ecf76-b806-4557-b2c0-183a418357ba","2","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"131ecf76-b806-4557-b2c0-183a418357ba","2","6afda059-04a5-4308-b776-a532ed142284",238
"131ecf76-b806-4557-b2c0-183a418357ba","2","f61f9030-d814-495d-af95-0e643697de64",352
"131ecf76-b806-4557-b2c0-183a418357ba","2","5445f170-12c1-48fc-9563-3709dd2993b0",980
"38c90b27-ea8c-4111-a922-4e81390fefab","37","34359006-f70f-438e-85d0-420cf2fe6944",156
"38c90b27-ea8c-4111-a922-4e81390fefab","37","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"38c90b27-ea8c-4111-a922-4e81390fefab","37","213479f7-39af-4b83-b0e9-4ba473d27429",756
"38c90b27-ea8c-4111-a922-4e81390fefab","37","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"38c90b27-ea8c-4111-a922-4e81390fefab","37","cc2a8b56-732c-4e4c-a058-248783b68587",489
"38c90b27-ea8c-4111-a922-4e81390fefab","37","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"38c90b27-ea8c-4111-a922-4e81390fefab","37","6afda059-04a5-4308-b776-a532ed142284",238
"38c90b27-ea8c-4111-a922-4e81390fefab","37","f61f9030-d814-495d-af95-0e643697de64",352
"38c90b27-ea8c-4111-a922-4e81390fefab","37","5445f170-12c1-48fc-9563-3709dd2993b0",980
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","34359006-f70f-438e-85d0-420cf2fe6944",156
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","213479f7-39af-4b83-b0e9-4ba473d27429",756
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","cc2a8b56-732c-4e4c-a058-248783b68587",489
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","6afda059-04a5-4308-b776-a532ed142284",238
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","f61f9030-d814-495d-af95-0e643697de64",352
"5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","36","5445f170-12c1-48fc-9563-3709dd2993b0",980
"0cd83ffd-f258-4775-a358-c55074060d88","34","34359006-f70f-438e-85d0-420cf2fe6944",156
"0cd83ffd-f258-4775-a358-c55074060d88","34","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"0cd83ffd-f258-4775-a358-c55074060d88","34","213479f7-39af-4b83-b0e9-4ba473d27429",756
"0cd83ffd-f258-4775-a358-c55074060d88","34","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"0cd83ffd-f258-4775-a358-c55074060d88","34","cc2a8b56-732c-4e4c-a058-248783b68587",489
"0cd83ffd-f258-4775-a358-c55074060d88","34","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"0cd83ffd-f258-4775-a358-c55074060d88","34","6afda059-04a5-4308-b776-a532ed142284",238
"0cd83ffd-f258-4775-a358-c55074060d88","34","f61f9030-d814-495d-af95-0e643697de64",352
"0cd83ffd-f258-4775-a358-c55074060d88","34","5445f170-12c1-48fc-9563-3709dd2993b0",980
"c19419a4-de5b-4642-b925-120bf7999f25","33","34359006-f70f-438e-85d0-420cf2fe6944",156
"c19419a4-de5b-4642-b925-120bf7999f25","33","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"c19419a4-de5b-4642-b925-120bf7999f25","33","213479f7-39af-4b83-b0e9-4ba473d27429",756
"c19419a4-de5b-4642-b925-120bf7999f25","33","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"c19419a4-de5b-4642-b925-120bf7999f25","33","cc2a8b56-732c-4e4c-a058-248783b68587",489
"c19419a4-de5b-4642-b925-120bf7999f25","33","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"c19419a4-de5b-4642-b925-120bf7999f25","33","6afda059-04a5-4308-b776-a532ed142284",238
"c19419a4-de5b-4642-b925-120bf7999f25","33","f61f9030-d814-495d-af95-0e643697de64",352
"c19419a4-de5b-4642-b925-120bf7999f25","33","5445f170-12c1-48fc-9563-3709dd2993b0",980
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","34359006-f70f-438e-85d0-420cf2fe6944",156
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","213479f7-39af-4b83-b0e9-4ba473d27429",756
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","cc2a8b56-732c-4e4c-a058-248783b68587",489
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","6afda059-04a5-4308-b776-a532ed142284",238
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","f61f9030-d814-495d-af95-0e643697de64",352
"6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","32","5445f170-12c1-48fc-9563-3709dd2993b0",980
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","34359006-f70f-438e-85d0-420cf2fe6944",156
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","213479f7-39af-4b83-b0e9-4ba473d27429",756
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","cc2a8b56-732c-4e4c-a058-248783b68587",489
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","6afda059-04a5-4308-b776-a532ed142284",238
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","f61f9030-d814-495d-af95-0e643697de64",352
"98a2ab99-afcb-447e-ae8d-4b96b374e4d7","31","5445f170-12c1-48fc-9563-3709dd2993b0",980
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","34359006-f70f-438e-85d0-420cf2fe6944",156
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","20f3c152-6ebf-49db-8e1a-00eebd99feb6",672
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","213479f7-39af-4b83-b0e9-4ba473d27429",756
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","cc2a8b56-732c-4e4c-a058-248783b68587",489
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","dd13fcba-0ae1-43d3-9d32-1672ed84f151",327
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","6afda059-04a5-4308-b776-a532ed142284",238
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","f61f9030-d814-495d-af95-0e643697de64",352
"4436282c-7d0f-4334-ba8d-80b7cfe2b849","30","5445f170-12c1-48fc-9563-3709dd2993b0",980
