"id_tester","id_item","pays","num_stimulus","feculents_fix","proteines_fix","fruits_fix","legumes_fix","fix_tot","feculents_tps","proteines_tps","fruits_tps","legumes_tps","tps_tot","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","max","cat_max_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"9577727a-fa45-4185-9778-4a56a41cf0f6","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,6,3,0,4,13,3160,2008,0,1571,6739,46.8912301528417,29.7967057426918,0,23.3120641044665,6,"feculents",46.1538461538462,23.0769230769231,0,30.7692307692308,"feculents"
"073891b7-a928-4ff0-83e3-56f4d1a6315e","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,16,4,0,5,25,7636,2852,0,1710,12198,62.6004262993933,23.3808821118216,0,14.018691588785,16,"feculents",64,16,0,20,"feculents"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,24,6,0,18,48,5919,2172,0,5998,14089,42.0114983320321,15.4162822059763,0,42.5722194619916,24,"legumes",50,12.5,0,37.5,"feculents"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,37,11,0,21,69,14108,3834,0,5021,22963,61.4379654226364,16.696424683186,0,21.8656098941776,37,"feculents",53.6231884057971,15.9420289855072,0,30.4347826086957,"feculents"
"473d2e90-02dd-483e-ad19-3966ec20050a","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,11,4,0,5,20,3915,2194,0,1898,8007,48.8947171225178,27.4010241039091,0,23.7042587735731,11,"feculents",55,20,0,25,"feculents"
"03964ff9-d24f-4a0a-a492-3a177e16eb11","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,12,5,0,7,24,3691,1732,0,3249,8672,42.5622693726937,19.9723247232472,0,37.465405904059,12,"feculents",50,20.8333333333333,0,29.1666666666667,"feculents"
"e87291fb-8da5-4c7a-af30-4413737f2401","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,13,4,0,7,24,2552,679,0,3169,6400,39.875,10.609375,0,49.515625,13,"legumes",54.1666666666667,16.6666666666667,0,29.1666666666667,"feculents"
"915ec45f-204b-411d-8ed7-7fdecb385e39","34359006-f70f-438e-85d0-420cf2fe6944","Ukraine",156,37,11,0,23,71,17164,6160,0,9291,32615,52.6260922888242,18.8870151770658,0,28.4868925341101,37,"feculents",52.112676056338,15.4929577464789,0,32.3943661971831,"feculents"
"199d1269-1d8a-420a-a986-1f4f2ab4355f","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,10,0,6,19,35,5685,0,4101,9628,19414,29.2829916555063,0,21.1239311836819,49.5930771608118,19,"legumes",28.5714285714286,0,17.1428571428571,54.2857142857143,"legumes"
"fd0537e8-3103-47f8-9998-44570bb8a45e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,18,0,7,22,47,7595,0,2261,5564,15420,49.254215304799,0,14.662775616083,36.083009079118,22,"feculents",38.2978723404255,0,14.8936170212766,46.8085106382979,"legumes"
"e433aa11-cdb7-4733-88a9-7067cf52299b","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,11,0,5,28,44,3432,0,1191,9011,13634,25.172363209623,0,8.735514155787,66.09212263459,28,"legumes",25,0,11.3636363636364,63.6363636363636,"legumes"
"149c1889-4e83-4153-b763-54fb60e60d99","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,21,0,17,37,75,8801,0,7933,18355,35089,25.0819345093904,0,22.6082247997948,52.3098406908148,37,"legumes",28,0,22.6666666666667,49.3333333333333,"legumes"
"14229a71-f44e-4149-9f3c-aa7415691eae","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,4,0,2,5,11,2244,0,1635,2038,5917,37.9246239648471,0,27.6322460706439,34.443129964509,5,"feculents",36.3636363636364,0,18.1818181818182,45.4545454545455,"legumes"
"a724528f-7fe6-4ad6-bba1-21cb02db2af5","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,17,0,8,31,56,8428,0,3289,10558,22275,37.8361391694725,0,14.7654320987654,47.3984287317621,31,"legumes",30.3571428571429,0,14.2857142857143,55.3571428571429,"legumes"
"4f5ae77c-6112-401a-93d1-3bf44bd1ccbe","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,7,0,5,9,21,2391,0,1828,3025,7244,33.0066261733849,0,25.2346769740475,41.7586968525676,9,"legumes",33.3333333333333,0,23.8095238095238,42.8571428571429,"legumes"
"4f147d0e-54ac-4b89-a269-aaa7819fb0ef","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,13,0,8,18,39,4474,0,3185,5637,13296,33.6492178098676,0,23.9545728038508,42.3962093862816,18,"legumes",33.3333333333333,0,20.5128205128205,46.1538461538462,"legumes"
"c464d108-c77f-41e7-bcbc-d5855c9a7968","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,32,0,15,50,97,12861,0,6392,12709,31962,40.2384081096302,0,19.9987485138602,39.7628433765096,50,"feculents",32.9896907216495,0,15.4639175257732,51.5463917525773,"legumes"
"b20e7a20-ca68-410c-8214-fbb92bfdfe17","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,5,0,3,5,13,1351,0,1104,2402,4857,27.8155239859996,0,22.7300802964793,49.4543957175211,5,"legumes",38.4615384615385,0,23.0769230769231,38.4615384615385,"legumes"
"131f7620-d15d-4560-86ab-564145745b9b","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,28,0,13,25,66,8995,0,3474,10200,22669,39.6797388504125,0,15.3248930257179,44.9953681238696,28,"legumes",42.4242424242424,0,19.6969696969697,37.8787878787879,"feculents"
"131ecf76-b806-4557-b2c0-183a418357ba","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,10,0,5,12,27,5888,0,4236,6302,16426,35.845610617314,0,25.7883842688421,38.3660051138439,12,"legumes",37.037037037037,0,18.5185185185185,44.4444444444444,"legumes"
"9560482a-f0a3-4f68-a311-03d22aedbd05","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,10,0,6,17,33,3049,0,2240,4733,10022,30.4230692476552,0,22.3508281780084,47.2261025743365,17,"legumes",30.3030303030303,0,18.1818181818182,51.5151515151515,"legumes"
"10e732f6-9a6a-474a-82e2-a4060fc8dffe","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,15,0,7,27,49,9647,0,5106,7354,22107,43.6377617949066,0,23.0967566834034,33.26548152169,27,"feculents",30.6122448979592,0,14.2857142857143,55.1020408163265,"legumes"
"646465ef-0ad6-44cc-bd31-de24e1487943","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,17,0,9,18,44,5820,0,3514,6427,15761,36.9265909523507,0,22.2955396231204,40.7778694245289,18,"legumes",38.6363636363636,0,20.4545454545455,40.9090909090909,"legumes"
"aa2c1d96-ec88-4bcb-8d0e-e2b0c7632af1","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,20,0,13,31,64,7381,0,5503,13973,26857,27.4825929925159,0,20.4900026063968,52.0274044010872,31,"legumes",31.25,0,20.3125,48.4375,"legumes"
"9610f0dd-ff9f-4bd4-b311-459a04f965ca","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,19,0,9,27,55,5992,0,2560,9455,18007,33.2759482423502,0,14.2166935080802,52.5073582495696,27,"legumes",34.5454545454545,0,16.3636363636364,49.0909090909091,"legumes"
"df6523cd-3270-4298-8d6f-00aa8e9455e6","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,24,0,15,29,68,11034,0,7180,9988,28202,39.1248847599461,0,25.4591872916814,35.4159279483725,29,"feculents",35.2941176470588,0,22.0588235294118,42.6470588235294,"legumes"
"54c68134-2c2a-4f2e-974b-32310830af0e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,18,0,6,22,46,8991,0,4426,9438,22855,39.3393130605994,0,19.3655655217677,41.2951214176329,22,"legumes",39.1304347826087,0,13.0434782608696,47.8260869565217,"legumes"
"055d198c-f8b0-47b7-9eb3-94fc57808f93","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,9,0,5,19,33,3078,0,2122,5847,11047,27.8627681723545,0,19.208834977822,52.9283968498235,19,"legumes",27.2727272727273,0,15.1515151515152,57.5757575757576,"legumes"
"cea293cd-b0b1-40ea-8e71-756b3956e8ad","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,19,0,9,24,52,7119,0,2351,14910,24380,29.2001640689089,0,9.64315012305168,61.1566858080394,24,"legumes",36.5384615384615,0,17.3076923076923,46.1538461538462,"legumes"
"de86783a-ac86-419a-a230-dad6b421fba4","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,18,0,10,30,58,8384,0,6290,13792,28466,29.4526803906415,0,22.0965362186468,48.4507833907117,30,"legumes",31.0344827586207,0,17.2413793103448,51.7241379310345,"legumes"
"919c7921-7cef-4620-a2fe-766180ed2fbb","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,6,0,3,11,20,2235,0,1492,4576,8303,26.9179814524871,0,17.9694086474768,55.1126099000361,11,"legumes",30,0,15,55,"legumes"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,8,0,4,14,26,2250,0,1149,3892,7291,30.8599643395968,0,15.7591551227541,53.3808805376492,14,"legumes",30.7692307692308,0,15.3846153846154,53.8461538461538,"legumes"
