"tester_id","id_item","pays","num_stimulus","feculents","proteines","fruits","legumes","produits_laitiers","tps_tot","pct_feculents","pct_proteines","pct_fruits","pct_legumes","pct_produits_laitiers","max","cat_max","classe"
"035a43cf-cf88-4675-85e7-11eeb0b3641c","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",3496,0,1807,8251,0,13554,25.7931238010919,0,13.3318577541685,60.8750184447396,0,8251,"legumes","PasEquillibré"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",4836,0,3119,4566,0,12521,38.6231131698746,0,24.91015094641,36.4667358837154,0,4836,"feculents","PasEquillibré"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",3768,0,2684,2023,0,8475,44.4601769911504,0,31.669616519174,23.8702064896755,0,3768,"feculents","Equillibré"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",8005,0,1888,9409,0,19302,41.4723862812144,0,9.7813698062377,48.7462439125479,0,9409,"legumes","PresqueEquillibré"
"9577727a-fa45-4185-9778-4a56a41cf0f6","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",6203,0,1812,9128,0,17143,36.1838651344572,0,10.5699119174007,53.2462229481421,0,9128,"legumes","PasEquillibré"
"073891b7-a928-4ff0-83e3-56f4d1a6315e","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",5563,0,2722,6053,0,14338,38.7989956758265,0,18.9845166689915,42.216487655182,0,6053,"legumes","PresqueEquillibré"
"cc933e0b-091f-4ef4-bfc8-11f2076d4396","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",2992,0,2587,5559,0,11138,26.8629915604238,0,23.2267911653798,49.9102172741964,0,5559,"legumes","PasEquillibré"
"4ed0a862-3163-449b-bb48-ca8b9ce3add0","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",5096,0,1077,11771,0,17944,28.3994650022292,0,6.00200624164066,65.5985287561302,0,11771,"legumes","PasEquillibré"
"473d2e90-02dd-483e-ad19-3966ec20050a","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",3030,0,1307,7347,0,11684,25.9328996918863,0,11.1862375898665,62.8808627182472,0,7347,"legumes","Equillibré"
"03964ff9-d24f-4a0a-a492-3a177e16eb11","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",3102,0,565,5285,0,8952,34.6514745308311,0,6.31143878462913,59.0370866845398,0,5285,"legumes","PresqueEquillibré"
"e87291fb-8da5-4c7a-af30-4413737f2401","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland","672",545,0,0,3726,0,4271,12.760477639897,0,0,87.239522360103,0,3726,"legumes","PasEquillibré"
