"id","num_stimulus","legumes_fix","feculents_fix","proteines_fix","fruits_fix","legumes_tps","feculents_tps","proteines_tps","fruits_tps","classe","tester_id","item_id","pays","tot_fix","pct_feculents_fix","pct_proteines_fix","pct_legumes_fix","pct_fruits_fix","tot_tps","pct_feculents_tps","pct_proteines_tps","pct_legumes_tps","pct_fruits_tps"
37,672,1,2,0,2,16,1667,0,1667,"Equilibre","38c90b27-ea8c-4111-a922-4e81390fefab","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",5,40,0,20,40,3350,49.7611940298507,0,0.477611940298507,49.7611940298507
30,672,1,3,0,1,49,844,0,192,"PresqueEquilibre","4436282c-7d0f-4334-ba8d-80b7cfe2b849","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",5,60,0,20,20,1085,77.7880184331797,0,4.51612903225806,17.6958525345622
31,672,2,2,0,1,1253,235,0,219,"PasEquilibre","98a2ab99-afcb-447e-ae8d-4b96b374e4d7","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",5,40,0,40,20,1707,13.7668424135911,0,73.4036321031049,12.829525483304
32,672,2,1,0,0,781,17,0,0,"Equilibre","6caef30c-9e58-4bd8-bf6a-e3dcac4256f1","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",3,33.3333333333333,0,66.6666666666667,0,798,2.13032581453634,0,97.8696741854637,0
33,672,7,4,0,2,2329,379,0,216,"PasEquilibre","c19419a4-de5b-4642-b925-120bf7999f25","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",13,30.7692307692308,0,53.8461538461538,15.3846153846154,2924,12.9616963064295,0,79.6511627906977,7.38714090287278
34,672,7,5,0,1,746,1451,0,296,"PresqueEquilibre","0cd83ffd-f258-4775-a358-c55074060d88","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",13,38.4615384615385,0,53.8461538461538,7.69230769230769,2493,58.2029683112716,0,29.923786602487,11.8732450862415
36,672,4,1,0,1,540,61,0,61,"Equilibre","5b5b9eb7-f06a-48a3-b3e8-675a7f2faf18","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",6,16.6666666666667,0,66.6666666666667,16.6666666666667,662,9.21450151057402,0,81.570996978852,9.21450151057402
38,756,1,7,4,1,52,2622,1643,225,"Equilibre","199d1269-1d8a-420a-a986-1f4f2ab4355f","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",13,53.8461538461538,30.7692307692308,7.69230769230769,7.69230769230769,4542,57.7278731836196,36.1734918538089,1.14487010127697,4.95376486129458
39,756,3,8,3,2,500,2557,1231,339,"Equilibre","fd0537e8-3103-47f8-9998-44570bb8a45e","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",16,50,18.75,18.75,12.5,4627,55.2625891506376,26.6047114761184,10.8061378863194,7.32656148692457
41,756,3,3,2,0,925,797,678,0,"Equilibre","149c1889-4e83-4153-b763-54fb60e60d99","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",8,37.5,25,37.5,0,2400,33.2083333333333,28.25,38.5416666666667,0
42,756,2,3,2,1,1193,1284,938,164,"Equilibre","14229a71-f44e-4149-9f3c-aa7415691eae","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",8,37.5,25,25,12.5,3579,35.8759430008382,26.2084381112042,33.3333333333333,4.5822855546242
