"id_tester","id","id_item","num_stimulus","pays","feculents_fix","proteines_fix","fruits_fix","legumes_fix","fix_tot","feculents_tps","proteines_tps","fruits_tps","legumes_tps","tps_tot","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","max","cat_max_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"9577727a-fa45-4185-9778-4a56a41cf0f6",22,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",3,3,1,2,9,500,540,352,342,1734,28.8350634371396,31.1418685121107,20.2998846597463,19.7231833910035,3,"feculents",33.3333333333333,33.3333333333333,11.1111111111111,22.2222222222222,"proteines"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",7,3,0,6,16,2549,1265,0,1970,5784,44.0698478561549,21.8706777316736,0,34.0594744121715,7,"feculents",43.75,18.75,0,37.5,"feculents"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",9,0,5,27,41,4534,0,2956,14307,21797,20.8010276643575,0,13.561499288893,65.6374730467495,27,"legumes",21.9512195121951,0,12.1951219512195,65.8536585365854,"legumes"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",8,7,1,12,28,4500,4150,81,4791,13522,33.2791007247449,30.6907262239314,0.599023813045408,35.4311492382784,12,"legumes",28.5714285714286,25,3.57142857142857,42.8571428571429,"legumes"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,12,7,9,28,0,6300,3743,2754,12797,0,49.2302883488318,29.2490427443932,21.520668906775,12,"fruits",0,42.8571428571429,25,32.1428571428571,"proteines"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",6,8,0,11,25,5496,5997,0,2787,14280,38.4873949579832,41.9957983193277,0,19.5168067226891,11,"feculents",24,32,0,44,"legumes"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",4,5,1,3,13,1005,4492,357,841,6695,15.0112023898432,67.0948469006721,5.33233756534727,12.5616131441374,5,"feculents",30.7692307692308,38.4615384615385,7.69230769230769,23.0769230769231,"proteines"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",8,8,5,8,29,2015,5373,2903,3829,14120,14.2705382436261,38.0524079320113,20.5594900849858,27.1175637393768,8,"legumes",27.5862068965517,27.5862068965517,17.2413793103448,27.5862068965517,"legumes"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",7,3,4,8,22,5404,1997,2756,3915,14072,38.4025014212621,14.1913018760659,19.5849914724275,27.8212052302445,8,"feculents",31.8181818181818,13.6363636363636,18.1818181818182,36.3636363636364,"legumes"
"cd0a0a46-7676-4bf0-ad03-2e83bd565fee",23,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",15,10,6,5,36,8479,8147,2635,1239,20500,41.3609756097561,39.7414634146341,12.8536585365854,6.04390243902439,15,"feculents",41.6666666666667,27.7777777777778,16.6666666666667,13.8888888888889,"feculents"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",9,3,0,5,17,4242,2387,0,1568,8197,51.7506404782237,29.1204099060632,0,19.1289496157131,9,"feculents",52.9411764705882,17.6470588235294,0,29.4117647058824,"feculents"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",8,0,3,9,20,3768,0,2684,2023,8475,44.4601769911504,0,31.669616519174,23.8702064896755,9,"feculents",40,0,15,45,"legumes"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",10,7,1,10,28,4559,3947,421,2443,11370,40.0967458223395,34.7141600703606,3.70272647317502,21.4863676341249,10,"feculents",35.7142857142857,25,3.57142857142857,35.7142857142857,"legumes"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,17,6,4,27,0,7513,4420,1252,13185,0,56.9814182783466,33.5229427379598,9.49563898369359,17,"fruits",0,62.962962962963,22.2222222222222,14.8148148148148,"proteines"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",6,8,0,3,17,4402,5092,0,2320,11814,37.2608769256814,43.1014051125783,0,19.6377179617403,8,"feculents",35.2941176470588,47.0588235294118,0,17.6470588235294,"proteines"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",3,11,3,3,20,687,7085,359,576,8707,7.89020328471345,81.371310439876,4.1231193292753,6.61536694613529,11,"feculents",15,55,15,15,"proteines"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",13,10,6,7,36,8136,6068,1062,3640,18906,43.0339574738178,32.0956310166085,5.61726436052047,19.2531471490532,13,"feculents",36.1111111111111,27.7777777777778,16.6666666666667,19.4444444444444,"feculents"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",7,2,5,2,16,4635,889,3092,1682,10298,45.0087395610798,8.63274422217907,30.0252476208973,16.3332685958439,7,"feculents",43.75,12.5,31.25,12.5,"feculents"
"bf743fbf-9be2-49a1-bf7e-0b53276e6529",21,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",4,3,5,5,17,1762,1589,1069,1744,6164,28.5853341985724,25.7787151200519,17.3426346528228,28.2933160285529,5,"feculents",23.5294117647059,17.6470588235294,29.4117647058824,29.4117647058824,"legumes"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",9,2,0,8,19,2974,1657,0,2208,6839,43.4858897499634,24.2286884047375,0,32.285421845299,9,"feculents",47.3684210526316,10.5263157894737,0,42.1052631578947,"feculents"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",15,0,5,19,39,4836,0,3119,4566,12521,38.6231131698746,0,24.91015094641,36.4667358837154,19,"feculents",38.4615384615385,0,12.8205128205128,48.7179487179487,"legumes"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",12,7,2,13,34,5516,3523,726,4965,14730,37.4473862864902,23.9171758316361,4.92871690427699,33.7067209775967,13,"feculents",35.2941176470588,20.5882352941176,5.88235294117647,38.2352941176471,"legumes"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,20,22,21,63,0,6218,6803,4174,17195,0,36.1616749054958,39.5638266938063,24.2744984006979,22,"fruits",0,31.7460317460317,34.9206349206349,33.3333333333333,"fruits"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",3,6,0,10,19,2411,3043,0,3586,9040,26.6703539823009,33.6615044247788,0,39.6681415929203,10,"legumes",15.7894736842105,31.5789473684211,0,52.6315789473684,"legumes"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",6,3,2,4,15,1533,1768,352,482,4135,37.0737605804111,42.7569528415961,8.51269649334946,11.6565900846433,6,"feculents",40,20,13.3333333333333,26.6666666666667,"feculents"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",13,12,3,10,38,4275,5344,1335,2381,13335,32.0584926884139,40.0749906261717,10.0112485939258,17.8552680914886,13,"feculents",34.2105263157895,31.5789473684211,7.89473684210526,26.3157894736842,"feculents"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",19,10,9,8,46,6214,2651,4017,1963,14845,41.8592118558437,17.8578646008757,27.0596160323341,13.2233075109464,19,"feculents",41.304347826087,21.7391304347826,19.5652173913043,17.3913043478261,"feculents"
"aaf1dbcb-3748-4740-a2e0-58e7c1cb9f78",20,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",16,17,13,4,50,4472,6069,3729,1380,15650,28.5750798722045,38.779552715655,23.8274760383387,8.81789137380192,17,"feculents",32,34,26,8,"proteines"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",29,8,0,28,65,12313,3972,0,14608,30893,39.8569255171074,12.857281584825,0,47.2857928980675,29,"legumes",44.6153846153846,12.3076923076923,0,43.0769230769231,"feculents"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",12,0,6,29,47,3496,0,1807,8251,13554,25.7931238010919,0,13.3318577541685,60.8750184447396,29,"legumes",25.531914893617,0,12.7659574468085,61.7021276595745,"legumes"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",15,9,5,14,43,7669,5570,3204,6445,22888,33.5066410346033,24.3358965396714,13.9986018874519,28.1588605382733,15,"feculents",34.8837209302326,20.9302325581395,11.6279069767442,32.5581395348837,"feculents"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,8,8,12,28,0,2893,2800,2773,8466,0,34.1719820458304,33.0734703519962,32.7545476021734,12,"fruits",0,28.5714285714286,28.5714285714286,42.8571428571429,"legumes"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",17,25,0,33,75,11007,15487,0,12401,38895,28.2992672580023,39.8174572567168,0,31.8832754852809,33,"legumes",22.6666666666667,33.3333333333333,0,44,"legumes"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",12,8,4,6,30,3999,3970,1259,1418,10646,37.5634040954349,37.2910013150479,11.8260379485253,13.3195566409919,12,"feculents",40,26.6666666666667,13.3333333333333,20,"feculents"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",8,5,8,7,28,1879,2853,1821,2236,8789,21.3789964728638,32.461030833997,20.7190806690181,25.4408920241211,8,"legumes",28.5714285714286,17.8571428571429,28.5714285714286,25,"fruits"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",15,7,10,14,46,9440,4509,9289,6222,29460,32.0434487440597,15.3054989816701,31.53088934148,21.1201629327902,15,"feculents",32.6086956521739,15.2173913043478,21.7391304347826,30.4347826086957,"feculents"
"035a43cf-cf88-4675-85e7-11eeb0b3641c",18,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",22,19,12,9,62,12949,10294,3221,3983,30447,42.5296416724144,33.8095707294643,10.5790389857786,13.0817486123428,22,"feculents",35.4838709677419,30.6451612903226,19.3548387096774,14.5161290322581,"feculents"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",31,14,0,18,63,10636,4514,0,5864,21014,50.6138764633102,21.4809174835824,0,27.9052060531075,31,"feculents",49.2063492063492,22.2222222222222,0,28.5714285714286,"feculents"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",19,0,19,18,56,5662,0,5662,10204,21528,26.3006317354143,0,26.3006317354143,47.3987365291713,19,"legumes",33.9285714285714,0,33.9285714285714,32.1428571428571,"fruits"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",8,3,2,13,26,2744,827,440,3059,7070,38.8118811881188,11.6973125884017,6.22347949080622,43.2673267326733,13,"legumes",30.7692307692308,11.5384615384615,7.69230769230769,50,"legumes"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,21,22,21,64,0,7896,7667,5972,21535,0,36.6658927327606,35.6025075458556,27.7315997213838,22,"fruits",0,32.8125,34.375,32.8125,"fruits"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",15,26,0,28,69,3856,10136,0,7907,21899,17.6081099593589,46.285218503128,0,36.1066715375131,28,"legumes",21.7391304347826,37.6811594202899,0,40.5797101449275,"legumes"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",18,7,8,11,44,6387,2721,1966,1586,12660,50.4502369668246,21.4928909952607,15.5292259083728,12.5276461295419,18,"feculents",40.9090909090909,15.9090909090909,18.1818181818182,25,"feculents"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",13,11,11,18,53,3870,5210,2061,3236,14377,26.9179940182236,36.2384363914586,14.3353968143563,22.5081727759616,18,"feculents",24.5283018867925,20.7547169811321,20.7547169811321,33.9622641509434,"legumes"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",11,6,5,12,34,5142,2904,1776,3623,13445,38.2447006322053,21.5991074748977,13.2093715135738,26.9468203793232,12,"feculents",32.3529411764706,17.6470588235294,14.7058823529412,35.2941176470588,"legumes"
"65681129-f83c-4293-9ce3-9d1429367fd0",19,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",18,12,5,12,47,5202,5278,2555,2258,15293,34.015562675734,34.5125220689204,16.7069901262015,14.7649251291441,18,"feculents",38.2978723404255,25.531914893617,10.6382978723404,25.531914893617,"feculents"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",5,1,0,4,10,571,0,0,608,1179,48.4308736217133,0,0,51.5691263782867,5,"legumes",50,10,0,40,"feculents"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",5,0,5,6,16,2745,0,2745,2572,8062,34.0486231704292,0,34.0486231704292,31.9027536591417,6,"fruits",31.25,0,31.25,37.5,"legumes"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",8,6,4,10,28,3308,2593,796,2985,9682,34.1664945259244,26.7816566825036,8.22144185085726,30.8304069407147,10,"feculents",28.5714285714286,21.4285714285714,14.2857142857143,35.7142857142857,"legumes"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,5,3,5,13,0,1105,854,1350,3309,0,33.393774554246,25.8084013297069,40.7978241160471,5,"legumes",0,38.4615384615385,23.0769230769231,38.4615384615385,"legumes"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",4,9,0,5,18,821,3033,0,1978,5832,14.0775034293553,52.0061728395062,0,33.9163237311385,9,"legumes",22.2222222222222,50,0,27.7777777777778,"proteines"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",2,2,2,1,7,1233,745,177,191,2346,52.5575447570332,31.7561807331628,7.54475703324808,8.14151747655584,2,"feculents",28.5714285714286,28.5714285714286,28.5714285714286,14.2857142857143,"proteines"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",3,2,2,3,10,1408,348,678,868,3302,42.6408237431859,10.5390672319806,20.5330102967898,26.2870987280436,3,"feculents",30,20,20,30,"legumes"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",7,6,3,9,25,945,2329,2817,3229,9320,10.1394849785408,24.9892703862661,30.225321888412,34.6459227467811,9,"legumes",28,24,12,36,"legumes"
"398e712a-fae6-451d-83c9-a7e500227e62",17,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",7,10,11,5,33,2584,2783,1963,2081,9411,27.4572309000106,29.5717777069387,20.8585697587929,22.1124216342578,11,"feculents",21.2121212121212,30.3030303030303,33.3333333333333,15.1515151515152,"fruits"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",12,5,0,7,24,4813,2367,0,2680,9860,48.8133874239351,24.0060851926978,0,27.1805273833671,12,"feculents",50,20.8333333333333,0,29.1666666666667,"feculents"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",14,0,11,19,44,4057,0,3252,7314,14623,27.7439649866648,0,22.2389386582781,50.0170963550571,19,"legumes",31.8181818181818,0,25,43.1818181818182,"legumes"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",18,11,3,11,43,8584,5634,1449,4325,19992,42.937174869948,28.1812725090036,7.24789915966387,21.6336534613846,18,"feculents",41.8604651162791,25.5813953488372,6.97674418604651,25.5813953488372,"feculents"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,18,22,23,63,0,9636,10993,8427,29056,0,33.1635462555066,37.8338381057269,29.0026156387665,23,"fruits",0,28.5714285714286,34.9206349206349,36.5079365079365,"legumes"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",15,19,0,27,61,7145,8776,0,6353,22274,32.0777588219449,39.4001975397324,0,28.5220436383227,27,"feculents",24.5901639344262,31.1475409836066,0,44.2622950819672,"legumes"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",10,12,2,9,33,2534,4862,547,2513,10456,24.2348890589135,46.4996174445295,5.23144605967865,24.0340474368783,12,"feculents",30.3030303030303,36.3636363636364,6.06060606060606,27.2727272727273,"proteines"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",9,7,7,6,29,2479,4454,2391,1478,10802,22.949453804851,41.2331049805592,22.1347898537308,13.6826513608591,9,"feculents",31.0344827586207,24.1379310344828,24.1379310344828,20.6896551724138,"feculents"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",16,10,5,7,38,6789,1833,2638,1236,12496,54.3293854033291,14.6686939820743,21.1107554417414,9.89116517285531,16,"feculents",42.1052631578947,26.3157894736842,13.1578947368421,18.4210526315789,"feculents"
"4995f6d3-50ed-427d-9cf2-4ea0b81a229c",15,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",14,15,10,8,47,5991,6133,2547,3314,17985,33.3110925771476,34.1006394217403,14.161801501251,18.426466499861,15,"feculents",29.7872340425532,31.9148936170213,21.2765957446809,17.0212765957447,"proteines"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",12,5,0,7,24,8019,4329,0,3739,16087,49.8477031143159,26.9099272704668,0,23.2423696152173,12,"feculents",50,20.8333333333333,0,29.1666666666667,"feculents"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",3,0,1,3,7,4097,0,1028,1139,6264,65.4054916985951,0,16.4112388250319,18.1832694763729,3,"feculents",42.8571428571429,0,14.2857142857143,42.8571428571429,"legumes"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",8,7,1,9,25,6312,6158,374,5109,17953,35.1584693366011,34.3006739820643,2.08321728958948,28.4576393917451,9,"feculents",32,28,4,36,"legumes"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,14,9,2,25,0,5710,3818,811,10339,0,55.2277783151175,36.9281361833833,7.84408550149918,14,"fruits",0,56,36,8,"proteines"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",2,3,0,8,13,765,799,0,3989,5553,13.7763371150729,14.3886187646317,0,71.8350441202953,8,"legumes",15.3846153846154,23.0769230769231,0,61.5384615384615,"legumes"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",1,16,5,4,26,687,8894,1650,1159,12390,5.54479418886199,71.7836965294592,13.317191283293,9.35431799838579,16,"fruits",3.84615384615385,61.5384615384615,19.2307692307692,15.3846153846154,"proteines"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",5,8,1,5,19,1816,4662,734,2196,9408,19.3027210884354,49.5535714285714,7.80187074829932,23.3418367346939,8,"legumes",26.3157894736842,42.1052631578947,5.26315789473684,26.3157894736842,"proteines"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",11,4,2,5,22,7161,1708,438,4998,14305,50.0594197832926,11.9398811604334,3.06186648025166,34.9388325760224,11,"feculents",50,18.1818181818182,9.09090909090909,22.7272727272727,"feculents"
"27e050a3-45e8-4076-9c25-32be9040da4e",16,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",16,12,2,8,38,7060,6576,441,4168,18245,38.695533022746,36.0427514387503,2.41710057550014,22.8446149630036,16,"feculents",42.1052631578947,31.5789473684211,5.26315789473684,21.0526315789474,"feculents"
"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",50,15,0,28,93,17066,6750,0,6621,30437,56.0699149061997,22.1769556789434,0,21.7531294148569,50,"feculents",53.763440860215,16.1290322580645,0,30.1075268817204,"feculents"
"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",12,0,6,26,44,3734,0,1718,11843,17295,21.5900549291703,0,9.93350679387106,68.4764382769587,26,"legumes",27.2727272727273,0,13.6363636363636,59.0909090909091,"legumes"
"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",24,13,4,11,52,14913,7104,1009,2852,25878,57.6281010897287,27.4518896359842,3.89906484272355,11.0209444315635,24,"feculents",46.1538461538462,25,7.69230769230769,21.1538461538462,"feculents"
"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",7,13,0,14,34,3616,4809,0,3519,11944,30.2746148693905,40.2628935030141,0,29.4624916275954,14,"feculents",20.5882352941176,38.2352941176471,0,41.1764705882353,"legumes"
"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",6,10,3,12,31,4390,4309,801,3696,13196,33.2676568657169,32.6538344953016,6.07002121855108,28.0084874204304,12,"feculents",19.3548387096774,32.258064516129,9.67741935483871,38.7096774193548,"legumes"
"06026e76-f9a4-4fb9-877d-bcd33373cdab",13,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",14,14,14,3,45,9604,9607,6292,777,26280,36.544901065449,36.5563165905632,23.9421613394216,2.95662100456621,14,"feculents",31.1111111111111,31.1111111111111,31.1111111111111,6.66666666666667,"proteines"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"34359006-f70f-438e-85d0-420cf2fe6944",156,"Ukraine",13,7,0,8,28,3577,2141,0,2629,8347,42.853719899365,25.6499341080628,0,31.4963459925722,13,"feculents",46.4285714285714,25,0,28.5714285714286,"feculents"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"20f3c152-6ebf-49db-8e1a-00eebd99feb6",672,"Finland",8,0,4,14,26,2250,0,1149,3892,7291,30.8599643395968,0,15.7591551227541,53.3808805376492,14,"legumes",30.7692307692308,0,15.3846153846154,53.8461538461538,"legumes"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"213479f7-39af-4b83-b0e9-4ba473d27429",756,"Spain",12,6,4,12,34,3582,2060,755,3315,9712,36.8822075782537,21.2108731466227,7.77388797364086,34.1330313014827,12,"feculents",35.2941176470588,17.6470588235294,11.7647058823529,35.2941176470588,"legumes"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"7bdf6ed6-acf9-4a7b-84fe-7e4f96f9582a",421,"France",0,6,7,7,20,0,2225,3171,1924,7320,0,30.396174863388,43.3196721311475,26.2841530054645,7,"fruits",0,30,35,35,"legumes"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"cc2a8b56-732c-4e4c-a058-248783b68587",489,"South Korea",2,3,0,2,7,1559,1848,0,750,4157,37.5030069761847,44.4551359153236,0,18.0418571084917,3,"feculents",28.5714285714286,42.8571428571429,0,28.5714285714286,"proteines"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"dd13fcba-0ae1-43d3-9d32-1672ed84f151",327,"USA",11,6,6,3,26,3449,2963,1308,998,8718,39.5618261069053,33.987153016747,15.0034411562285,11.4475797201193,11,"feculents",42.3076923076923,23.0769230769231,23.0769230769231,11.5384615384615,"feculents"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"6afda059-04a5-4308-b776-a532ed142284",238,"Italy",7,4,3,3,17,1991,1835,1239,1699,6764,29.4352454169131,27.1289178001183,18.317563571851,25.1182732111177,7,"feculents",41.1764705882353,23.5294117647059,17.6470588235294,17.6470588235294,"feculents"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"f61f9030-d814-495d-af95-0e643697de64",352,"Brazil",5,3,3,4,15,2735,1273,922,1497,6427,42.5548467403143,19.8070639489653,14.345728955967,23.2923603547534,5,"feculents",33.3333333333333,20,20,26.6666666666667,"feculents"
"9f8068fd-f5cc-4e1a-946a-c9beb8b4d05a",14,"5445f170-12c1-48fc-9563-3709dd2993b0",980,"Greece",19,19,16,9,63,5717,5725,2965,1389,15796,36.192707014434,36.243352747531,18.7705748290707,8.79336540896429,19,"feculents",30.1587301587302,30.1587301587302,25.3968253968254,14.2857142857143,"proteines"
